transaction_id,contractor_or_beneficiary,amount,date,agency,purpose,anchored_hash,day_of_year,anomaly_score_rf,anomaly_score_xgb,anomaly_score_gb,anomaly_score_ensemble,is_anomaly_predicted,risk_level
2619,Individual Aid Recipient 353,43735.73,2025-11-27,HHS,Aid,antigrav_hash_00000a3a,331,0.0,6.5494437e-06,1.5936081644448908e-08,2.188459926119097e-06,0,LOW
2620,Individual Aid Recipient 208,195581.7,2025-01-31,Education,Construction,antigrav_hash_00000a3b,31,0.418977,0.0001820511,0.433778047954672,0.2843123663499507,0,LOW
2621,Individual Aid Recipient 396,63370.89,2025-02-15,DOD,Aid,antigrav_hash_00000a3c,46,0.388977,0.00029989297,0.433778047954672,0.27435164697501097,0,LOW
2622,Individual Aid Recipient 430,71939.81,2025-11-30,Education,Services,antigrav_hash_00000a3d,334,0.0,1.2631376e-05,1.5936081644448908e-08,4.215770758512996e-06,0,LOW
2623,Individual Aid Recipient 332,24977.73,2025-10-21,DOE,Services,antigrav_hash_00000a3e,294,0.0,5.7626526e-06,1.5936081644448908e-08,1.926196214926452e-06,0,LOW
2624,Individual Aid Recipient 441,182716.07,2025-04-29,DOD,Services,antigrav_hash_00000a3f,119,0.0,7.638294e-06,1.5936081644448908e-08,2.5514100061837654e-06,0,LOW
2625,Individual Aid Recipient 368,40726.9,2025-10-01,HHS,Equipment,antigrav_hash_00000a40,274,0.0,1.1351975e-05,1.5936081644448908e-08,3.78930384221326e-06,0,LOW
2626,Individual Aid Recipient 42,6053.36,2025-01-20,DOD,Services,antigrav_hash_00000a41,20,0.418977,0.00061607815,0.4337780459382244,0.28445704136227346,0,LOW
2627,Individual Aid Recipient 381,180783.41,2025-03-31,DOT,Construction,antigrav_hash_00000a42,90,0.0,8.365873e-06,1.5936081644448908e-08,2.7939364696883355e-06,0,LOW
2628,Individual Aid Recipient 935,62746.3,2025-08-02,Education,Services,antigrav_hash_00000a43,214,0.0,1.0557616e-05,1.5936081644448908e-08,3.5245174958827976e-06,0,LOW
2629,Individual Aid Recipient 190,11332.55,2025-04-01,DOT,Research,antigrav_hash_00000a44,91,0.0,1.3349006e-05,1.5936081644448908e-08,4.454980598005101e-06,0,LOW
2630,Individual Aid Recipient 185,10729.59,2025-01-19,DOD,Research,antigrav_hash_00000a45,19,0.423977,0.00016291029,0.4337780459382244,0.28597265207663886,0,LOW
2631,Individual Aid Recipient 172,34367.39,2025-07-23,DOE,Equipment,antigrav_hash_00000a46,204,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
2632,Individual Aid Recipient 273,44124.8,2025-09-11,DOD,Research,antigrav_hash_00000a47,254,0.0,6.1872574e-06,1.5936081644448908e-08,2.067731174086554e-06,0,LOW
2633,Individual Aid Recipient 610,29612.1,2025-04-06,HHS,Services,antigrav_hash_00000a48,96,0.0,7.928763e-06,1.5936081644448908e-08,2.648232993145108e-06,0,LOW
2634,Individual Aid Recipient 519,35135.35,2025-05-29,DOE,Aid,antigrav_hash_00000a49,149,0.0,5.772889e-06,1.5936081644448908e-08,1.9296083358826032e-06,0,LOW
2635,Individual Aid Recipient 103,282077.2,2025-01-20,Education,Research,antigrav_hash_00000a4a,20,0.418977,0.00031120362,0.4337780459382244,0.28435541651977314,0,LOW
2636,Individual Aid Recipient 43,109898.75,2025-01-05,Education,Research,antigrav_hash_00000a4b,5,0.433977,0.00041370298,0.4337780459382244,0.2893895829712391,0,LOW
2637,Individual Aid Recipient 245,29317.9,2025-06-02,Education,Services,antigrav_hash_00000a4c,153,0.0,2.4102885e-05,1.5936081644448908e-08,8.039606930066311e-06,0,LOW
2638,Individual Aid Recipient 105,90396.96,2025-10-18,DOT,Services,antigrav_hash_00000a4d,291,0.0,1.0864001e-05,1.5936081644448908e-08,3.6266455654395815e-06,0,LOW
2639,Individual Aid Recipient 110,4680.75,2025-11-05,Education,Research,antigrav_hash_00000a4e,309,0.0,6.295784e-06,1.5936081644448908e-08,2.1039066290144725e-06,0,LOW
2640,Individual Aid Recipient 902,40010.23,2025-02-24,Education,Construction,antigrav_hash_00000a4f,55,0.388977,0.00026588808,0.433778047954672,0.274340312012877,0,LOW
2641,Individual Aid Recipient 577,332355.19,2025-06-21,HHS,Research,antigrav_hash_00000a50,172,0.0,2.0064817e-05,1.5936081644448908e-08,6.693584481602635e-06,0,LOW
2642,Individual Aid Recipient 235,15881.83,2025-05-26,DOD,Services,antigrav_hash_00000a51,146,0.0,1.28930515e-05,1.5936081644448908e-08,4.302995847886528e-06,0,LOW
2643,Individual Aid Recipient 533,6176.76,2025-08-21,Education,Aid,antigrav_hash_00000a52,233,0.0,1.4891912e-05,1.5936081644448908e-08,4.969282571458358e-06,0,LOW
2644,Individual Aid Recipient 272,8282.22,2025-11-25,Education,Services,antigrav_hash_00000a53,329,0.0,6.683162e-06,1.5936081644448908e-08,2.2330327456284855e-06,0,LOW
2645,Individual Aid Recipient 889,4296.48,2025-10-06,Education,Services,antigrav_hash_00000a54,279,0.0,6.1566384e-06,1.5936081644448908e-08,2.057524824543258e-06,0,LOW
2646,Individual Aid Recipient 703,6787.63,2025-09-26,DOE,Aid,antigrav_hash_00000a55,269,0.0,8.712637e-06,1.5936081644448908e-08,2.9095244545015577e-06,0,LOW
2647,Individual Aid Recipient 404,12635.15,2025-09-10,DOE,Aid,antigrav_hash_00000a56,253,0.0,6.9504144e-06,1.5936081644448908e-08,2.322116842172442e-06,0,LOW
2648,Individual Aid Recipient 392,2674.85,2025-03-10,DOE,Construction,antigrav_hash_00000a57,69,0.323977,0.00018107661,1.5936081644448908e-08,0.10805269751590223,0,LOW
2649,Individual Aid Recipient 216,22548.58,2025-09-16,Education,Research,antigrav_hash_00000a58,259,0.0,6.1526357e-06,1.5936081644448908e-08,2.0561905958157573e-06,0,LOW
2650,Individual Aid Recipient 830,85256.17,2025-08-28,DOT,Research,antigrav_hash_00000a59,240,0.0,6.029055e-06,1.5936081644448908e-08,2.014997003870806e-06,0,LOW
2651,Individual Aid Recipient 695,5644.1,2025-05-20,HHS,Services,antigrav_hash_00000a5a,140,0.0,6.619869e-06,1.5936081644448908e-08,2.2119350454490083e-06,0,LOW
2652,Individual Aid Recipient 496,215114.53,2025-04-09,DOE,Construction,antigrav_hash_00000a5b,99,0.0,1.646465e-05,1.5936081644448908e-08,5.4935286568159e-06,0,LOW
2653,Individual Aid Recipient 166,47391.02,2025-02-27,DOD,Aid,antigrav_hash_00000a5c,58,0.388977,0.00037457576,0.433778047954672,0.2743765412371317,0,LOW
2654,Individual Aid Recipient 199,103349.41,2025-06-19,DOD,Construction,antigrav_hash_00000a5d,170,0.0,1.1877796e-05,1.5936081644448908e-08,3.964577416830331e-06,0,LOW
2655,Individual Aid Recipient 640,8211.15,2025-03-25,DOD,Aid,antigrav_hash_00000a5e,84,0.0,1.14434415e-05,1.5936081644448908e-08,3.819792529935893e-06,0,LOW
2656,Individual Aid Recipient 710,79363.02,2025-08-23,HHS,Aid,antigrav_hash_00000a5f,235,0.0,9.895314e-06,1.5936081644448908e-08,3.3037500867883433e-06,0,LOW
2657,Individual Aid Recipient 285,4281.67,2025-11-28,DOD,Equipment,antigrav_hash_00000a60,332,0.0,6.3572274e-06,1.5936081644448908e-08,2.124387843368598e-06,0,LOW
2658,GovContract Services,83731.56,2025-05-12,DOE,Equipment,antigrav_hash_00000a61,132,0.0,6.0397356e-06,1.5936081644448908e-08,2.0185572208808963e-06,0,LOW
2659,Individual Aid Recipient 181,28502.84,2025-04-06,Education,Services,antigrav_hash_00000a62,96,0.0,7.1374684e-06,1.5936081644448908e-08,2.384468160947187e-06,0,LOW
2660,Individual Aid Recipient 915,50507.49,2025-01-08,Education,Services,antigrav_hash_00000a63,8,0.433977,0.00014576956,0.4337780459382244,0.28930027183328844,0,LOW
2661,Individual Aid Recipient 625,3776.71,2025-06-22,HHS,Aid,antigrav_hash_00000a64,173,0.0,6.86174e-06,1.5936081644448908e-08,2.2925587191121727e-06,0,LOW
2662,Individual Aid Recipient 743,5752.53,2025-06-01,DOE,Equipment,antigrav_hash_00000a65,152,0.0,7.231912e-06,1.5936081644448908e-08,2.415949410554355e-06,0,LOW
2663,Individual Aid Recipient 859,53951.58,2025-10-18,Education,Services,antigrav_hash_00000a66,291,0.0,6.4411875e-06,1.5936081644448908e-08,2.1523745111666536e-06,0,LOW
2664,Individual Aid Recipient 691,5310.7,2025-12-12,Education,Services,antigrav_hash_00000a67,346,0.0,6.525111e-06,1.5936081644448908e-08,2.180349052368686e-06,0,LOW
2665,Individual Aid Recipient 165,44126.22,2025-04-09,DOD,Aid,antigrav_hash_00000a68,99,0.0,7.5317234e-06,1.5936081644448908e-08,2.515886507374568e-06,0,LOW
2666,Individual Aid Recipient 685,2833.57,2025-03-31,HHS,Services,antigrav_hash_00000a69,90,0.0,8.848853e-06,1.5936081644448908e-08,2.9549297648279686e-06,0,LOW
2667,Individual Aid Recipient 162,78610.56,2025-11-09,HHS,Aid,antigrav_hash_00000a6a,313,0.0,6.7409696e-06,1.5936081644448908e-08,2.2523019067100478e-06,0,LOW
2668,Individual Aid Recipient 330,3467.59,2025-11-24,HHS,Construction,antigrav_hash_00000a6b,328,0.0,7.196453e-06,1.5936081644448908e-08,2.404129768992564e-06,0,LOW
2669,Individual Aid Recipient 455,50435.47,2025-07-27,DOD,Equipment,antigrav_hash_00000a6c,208,0.0,6.362085e-06,1.5936081644448908e-08,2.1260070471026544e-06,0,LOW
2670,Individual Aid Recipient 970,56299.81,2025-08-07,DOT,Services,antigrav_hash_00000a6d,219,0.0,6.029055e-06,1.5936081644448908e-08,2.014997003870806e-06,0,LOW
2671,Individual Aid Recipient 669,7745.31,2025-09-21,Education,Equipment,antigrav_hash_00000a6e,264,0.0,6.131332e-06,1.5936081644448908e-08,2.0490894127667644e-06,0,LOW
2672,Individual Aid Recipient 427,52735.27,2025-06-17,DOT,Research,antigrav_hash_00000a6f,168,0.0,5.76007e-06,1.5936081644448908e-08,1.925335378191224e-06,0,LOW
2673,Individual Aid Recipient 14,32554.26,2025-02-14,DOE,Research,antigrav_hash_00000a70,45,0.388977,0.0001642766,0.4337780459382244,0.2743064408461138,0,LOW
2674,Individual Aid Recipient 982,9815.69,2025-07-25,Education,Research,antigrav_hash_00000a71,206,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
2675,Individual Aid Recipient 888,4852.11,2025-12-09,DOD,Construction,antigrav_hash_00000a72,343,0.0,7.5600333e-06,1.5936081644448908e-08,2.525323121235263e-06,0,LOW
2676,Individual Aid Recipient 166,1159.87,2025-02-18,HHS,Aid,antigrav_hash_00000a73,49,0.388977,0.00019282596,0.433778047954672,0.27431595797120656,0,LOW
2677,Individual Aid Recipient 765,37215.29,2025-04-05,DOT,Construction,antigrav_hash_00000a74,95,0.0,7.4218397e-06,1.5936081644448908e-08,2.479258578832517e-06,0,LOW
2678,Individual Aid Recipient 2,2106.53,2025-03-13,Education,Construction,antigrav_hash_00000a75,72,0.283977,0.00022335502,1.5936081644448908e-08,0.09473345698487179,0,LOW
2679,Individual Aid Recipient 350,25413.0,2025-09-02,DOT,Construction,antigrav_hash_00000a76,245,0.0,6.0397356e-06,1.5936081644448908e-08,2.0185572208808963e-06,0,LOW
2680,Individual Aid Recipient 474,14836.23,2025-06-15,DOT,Aid,antigrav_hash_00000a77,166,0.0,6.1456867e-06,1.5936081644448908e-08,2.053874264392792e-06,0,LOW
2681,XYZ Ltd,61005.19,2025-05-08,DOD,Services,antigrav_hash_00000a78,128,0.0,5.9550143e-06,1.5936081644448908e-08,1.990316804061046e-06,0,LOW
2682,Individual Aid Recipient 880,14001.67,2025-01-04,HHS,Research,antigrav_hash_00000a79,4,0.433977,0.00018762989,0.4337780459382244,0.2893142252767498,0,LOW
2683,Individual Aid Recipient 473,13437.82,2025-05-14,DOT,Services,antigrav_hash_00000a7a,134,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
2684,Individual Aid Recipient 38,66026.14,2025-07-16,DOD,Equipment,antigrav_hash_00000a7b,197,0.0,5.9550143e-06,1.5936081644448908e-08,1.990316804061046e-06,0,LOW
2685,Individual Aid Recipient 10,36409.57,2025-05-01,HHS,Construction,antigrav_hash_00000a7c,121,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
2686,Individual Aid Recipient 683,35391.75,2025-08-17,DOT,Research,antigrav_hash_00000a7d,229,0.0,6.26114e-06,1.5936081644448908e-08,2.0923586232036115e-06,0,LOW
2687,Individual Aid Recipient 288,44529.24,2025-05-17,Education,Equipment,antigrav_hash_00000a7e,137,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
2688,Individual Aid Recipient 224,2200.94,2025-06-18,DOT,Aid,antigrav_hash_00000a7f,169,0.0,6.791481e-06,1.5936081644448908e-08,2.2691390789590692e-06,0,LOW
2689,Individual Aid Recipient 504,68540.7,2025-06-04,DOD,Research,antigrav_hash_00000a80,155,0.0,6.362085e-06,1.5936081644448908e-08,2.1260070471026544e-06,0,LOW
2690,Individual Aid Recipient 760,55199.17,2025-10-26,DOD,Services,antigrav_hash_00000a81,299,0.0,6.350834e-06,1.5936081644448908e-08,2.1222567456998937e-06,0,LOW
2691,Individual Aid Recipient 780,4793.3,2025-10-21,DOT,Aid,antigrav_hash_00000a82,294,0.0,6.634038e-06,1.5936081644448908e-08,2.216658051435315e-06,0,LOW
2692,Individual Aid Recipient 94,15273.57,2025-01-06,DOT,Aid,antigrav_hash_00000a83,6,0.433977,0.00019124139,0.433778047954672,0.28931542978033953,0,LOW
2693,Individual Aid Recipient 809,20765.31,2025-05-14,DOT,Research,antigrav_hash_00000a84,134,0.0,6.3301604e-06,1.5936081644448908e-08,2.11536550434456e-06,0,LOW
2694,Individual Aid Recipient 334,18002.3,2025-12-01,DOE,Research,antigrav_hash_00000a85,335,0.0,5.7626526e-06,1.5936081644448908e-08,1.926196214926452e-06,0,LOW
2695,Individual Aid Recipient 491,36344.2,2025-07-04,DOD,Aid,antigrav_hash_00000a86,185,0.0,6.3210277e-06,1.5936081644448908e-08,2.1123212739952756e-06,0,LOW
2696,Individual Aid Recipient 349,188537.12,2025-12-21,DOD,Aid,antigrav_hash_00000a87,355,0.0,7.837953e-06,1.5936081644448908e-08,2.6179628873158005e-06,0,LOW
2697,Individual Aid Recipient 547,111597.07,2025-05-01,HHS,Research,antigrav_hash_00000a88,121,0.0,1.1351975e-05,1.5936081644448908e-08,3.78930384221326e-06,0,LOW
2698,Individual Aid Recipient 667,3076.88,2025-02-01,Education,Aid,antigrav_hash_00000a89,32,0.418977,0.0009514654,0.433778047954672,0.2845688377828514,0,LOW
2699,Individual Aid Recipient 250,55999.89,2025-12-08,DOE,Aid,antigrav_hash_00000a8a,342,0.0,1.542857e-05,1.5936081644448908e-08,5.14816865903087e-06,0,LOW
2700,Individual Aid Recipient 459,161684.14,2025-03-02,HHS,Services,antigrav_hash_00000a8b,61,0.373977,0.000202974,1.9407147811887767e-08,0.12472666446870483,0,LOW
2701,Individual Aid Recipient 833,39348.49,2025-08-27,HHS,Research,antigrav_hash_00000a8c,239,0.0,1.1351975e-05,1.5936081644448908e-08,3.78930384221326e-06,0,LOW
2702,Individual Aid Recipient 298,113150.11,2025-06-07,DOE,Research,antigrav_hash_00000a8d,158,0.0,1.12759835e-05,1.5936081644448908e-08,3.763973202109282e-06,0,LOW
2703,Individual Aid Recipient 332,450631.71,2025-03-23,HHS,Construction,antigrav_hash_00000a8e,82,0.0,7.2904586e-05,1.5936081644448908e-08,2.430684068624313e-05,0,LOW
2704,Individual Aid Recipient 519,102289.71,2025-07-27,Education,Equipment,antigrav_hash_00000a8f,208,0.0,2.9482771e-05,1.5936081644448908e-08,9.83290250195728e-06,0,LOW
2705,Individual Aid Recipient 667,32015.1,2025-12-18,DOE,Aid,antigrav_hash_00000a90,352,0.0,3.9999595e-05,1.5936081644448908e-08,1.3338510418503956e-05,0,LOW
2706,Individual Aid Recipient 871,105623.14,2025-09-15,DOD,Research,antigrav_hash_00000a91,258,0.0,9.339137e-06,1.5936081644448908e-08,3.118357777284248e-06,0,LOW
2707,Individual Aid Recipient 850,27373.53,2025-12-27,DOD,Research,antigrav_hash_00000a92,361,0.0,8.863608e-06,1.5936081644448908e-08,2.9598480090102563e-06,0,LOW
2708,Individual Aid Recipient 485,22830.54,2025-06-09,DOE,Equipment,antigrav_hash_00000a93,160,0.0,1.0322567e-05,1.5936081644448908e-08,3.446167558974066e-06,0,LOW
2709,Individual Aid Recipient 267,13002.26,2025-12-20,DOE,Services,antigrav_hash_00000a94,354,0.0,7.0410533e-06,1.5936081644448908e-08,2.352329801417988e-06,0,LOW
2710,Individual Aid Recipient 520,229835.71,2025-03-02,DOE,Equipment,antigrav_hash_00000a95,61,0.373977,0.00022461524,1.9407147971216547e-08,0.12473387821688144,0,LOW
2711,Individual Aid Recipient 643,6453.37,2025-11-24,DOD,Aid,antigrav_hash_00000a96,328,0.0,1.4369137e-05,1.5936081644448908e-08,4.795024296093367e-06,0,LOW
2712,Individual Aid Recipient 143,219378.01,2025-06-01,DOE,Aid,antigrav_hash_00000a97,152,0.0,1.8600731e-05,1.5936081644448908e-08,6.205555687929294e-06,0,LOW
2713,Individual Aid Recipient 409,46620.53,2025-07-08,HHS,Aid,antigrav_hash_00000a98,189,0.0,1.4180027e-05,1.5936081644448908e-08,4.7319878246432864e-06,0,LOW
2714,Individual Aid Recipient 216,2700.09,2025-11-11,DOT,Research,antigrav_hash_00000a99,315,0.0,1.18303615e-05,1.5936081644448908e-08,3.948765851440008e-06,0,LOW
2715,XYZ Ltd,38233.75,2025-04-24,HHS,Construction,antigrav_hash_00000a9a,114,0.0,2.0488747e-05,1.5936081644448908e-08,6.834894492406498e-06,0,LOW
2716,Individual Aid Recipient 355,943.84,2025-04-23,DOD,Services,antigrav_hash_00000a9b,113,0.0,7.513788e-06,1.5936081644448908e-08,2.5099080955349137e-06,0,LOW
2717,Individual Aid Recipient 24,56289.43,2025-03-10,DOD,Research,antigrav_hash_00000a9c,69,0.323977,0.0001640429,1.5936081644448908e-08,0.10804701961081331,0,LOW
2718,Individual Aid Recipient 579,83103.93,2025-09-02,DOD,Services,antigrav_hash_00000a9d,245,0.0,6.57918e-06,1.5936081644448908e-08,2.1983720541263693e-06,0,LOW
2719,Individual Aid Recipient 699,9058.57,2025-03-20,DOD,Services,antigrav_hash_00000a9e,79,0.148977,0.00017020704,1.5936081644448908e-08,0.049715740993358314,0,LOW
2720,Individual Aid Recipient 430,26511.17,2025-08-21,Education,Research,antigrav_hash_00000a9f,233,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
2721,Individual Aid Recipient 202,413013.74,2025-11-07,HHS,Research,antigrav_hash_00000aa0,311,0.0,2.9565947e-05,1.5936081644448908e-08,9.860627538446126e-06,0,LOW
2722,Individual Aid Recipient 83,10315.26,2025-07-11,DOD,Services,antigrav_hash_00000aa1,192,0.0,1.28930515e-05,1.5936081644448908e-08,4.302995847886528e-06,0,LOW
2723,Individual Aid Recipient 928,4499.13,2025-08-01,DOT,Equipment,antigrav_hash_00000aa2,213,0.0,1.9719642e-05,1.5936081644448908e-08,6.578526125870745e-06,0,LOW
2724,Individual Aid Recipient 376,203311.61,2025-12-26,DOD,Aid,antigrav_hash_00000aa3,360,0.0,1.0488851e-05,1.5936081644448908e-08,3.501595804078915e-06,0,LOW
2725,Individual Aid Recipient 102,418269.31,2025-10-09,DOT,Aid,antigrav_hash_00000aa4,282,0.01,0.00021074817,1.5936081644448908e-08,0.003403588035528043,0,LOW
2726,Individual Aid Recipient 271,22148.91,2025-08-30,HHS,Equipment,antigrav_hash_00000aa5,242,0.0,2.7247568e-05,1.5936081644448908e-08,9.087834740988079e-06,0,LOW
2727,Individual Aid Recipient 629,100427.82,2025-10-03,DOD,Research,antigrav_hash_00000aa6,276,0.0,2.2284466e-05,1.5936081644448908e-08,7.43346751644193e-06,0,LOW
2728,Individual Aid Recipient 546,164754.85,2025-12-07,DOT,Aid,antigrav_hash_00000aa7,341,0.0,8.74728e-06,1.5936081644448908e-08,2.921072005565068e-06,0,LOW
2729,Individual Aid Recipient 919,7232.02,2025-04-22,DOD,Equipment,antigrav_hash_00000aa8,112,0.0,1.7507284e-05,1.5936081644448908e-08,5.841073260874588e-06,0,LOW
2730,Individual Aid Recipient 996,10636.44,2025-05-07,DOT,Aid,antigrav_hash_00000aa9,127,0.0,1.1743011e-05,1.5936081644448908e-08,3.9196489848925495e-06,0,LOW
2731,Individual Aid Recipient 883,139568.64,2025-12-15,Education,Aid,antigrav_hash_00000aaa,349,0.0,6.701517e-06,1.5936081644448908e-08,2.239151068069762e-06,0,LOW
2732,Individual Aid Recipient 170,275824.87,2025-11-02,DOE,Equipment,antigrav_hash_00000aab,306,0.0,2.2235175e-05,1.5936081644448908e-08,7.417037191489501e-06,0,LOW
2733,Individual Aid Recipient 917,51242.33,2025-02-11,Education,Services,antigrav_hash_00000aac,42,0.40397700000000003,0.0011833637,0.4337780459382244,0.2796461365545519,0,LOW
2734,Individual Aid Recipient 347,5885.69,2025-09-27,HHS,Research,antigrav_hash_00000aad,270,0.0,1.764148e-05,1.5936081644448908e-08,5.885805241956786e-06,0,LOW
2735,Individual Aid Recipient 329,433909.67,2025-08-17,DOD,Research,antigrav_hash_00000aae,229,0.0,3.325061e-05,1.5936081644448908e-08,1.1088848595157366e-05,0,LOW
2736,Individual Aid Recipient 591,9932.26,2025-09-28,DOT,Aid,antigrav_hash_00000aaf,271,0.0,1.2704951e-05,1.5936081644448908e-08,4.240295586311203e-06,0,LOW
2737,Individual Aid Recipient 953,13323.62,2025-12-27,DOT,Services,antigrav_hash_00000ab0,361,0.0,2.3110893e-05,1.5936081644448908e-08,7.708943154002329e-06,0,LOW
2738,Individual Aid Recipient 273,36809.33,2025-07-05,DOE,Services,antigrav_hash_00000ab1,186,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
2739,Individual Aid Recipient 186,226667.76,2025-02-09,DOD,Equipment,antigrav_hash_00000ab2,40,0.418977,0.0002788547,0.433778047954672,0.2843446342227381,0,LOW
2740,Individual Aid Recipient 581,79297.67,2025-10-16,DOD,Research,antigrav_hash_00000ab3,289,0.0,1.5570438e-05,1.5936081644448908e-08,5.195458139214455e-06,0,LOW
2741,Individual Aid Recipient 706,41039.83,2025-02-27,DOD,Research,antigrav_hash_00000ab4,58,0.388977,0.00057608634,0.4337780459382244,0.2744437107601864,0,LOW
2742,Individual Aid Recipient 840,44131.66,2025-02-01,Education,Aid,antigrav_hash_00000ab5,32,0.418977,0.0001681152,0.433778047954672,0.28430772105361707,0,LOW
2743,Individual Aid Recipient 117,23512.14,2025-10-08,HHS,Services,antigrav_hash_00000ab6,281,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
